name,X73I1,X73I2,X73I3,X73I4,X73I5,X73I6,X73I7,X73I8,X73I9,X73I10,X73I11,X73I12,X73I13,X73I14,X73I15,X73I16,X73I17,X73I18,X73I19,X73I20,X73I21,X73I22,X73I23,X73I24,X73I25,X73I26,X73I27,X73II1,X73II2,X73II3,X73II4,X73II5,X73II6,X73II7,X73II8,X73II14,X73III1,X73III2,X73III3,X73III16,X84I1,X84I2,X84I3,X84I4,X84I5,X84I6,X84I7,X84I8,X84I9,X84I10,X84I11,X84I12,X84I13,X84I14,X84I15,X84I16,X84I17,X84I18,X84I19,X84I20,X84I21,X84I22,X84I23,X84I24,X84I25,X84I26,X84I27,X84II1,X84II2,X84II3,X84II4,X84II5,X84II6,X84II7,X84II8,X84II14,X84III1,X84III2,X84III3,X84III16,X93I1,X93I2,X93I3,X93I4,X93I5,X93I6,X93I7,X93I8,X93I9,X93I10,X93I11,X93I12,X93I13,X93I14,X93I15,X93I16,X93I17,X93I18,X93I19,X93I20,X93I21,X93I22,X93I23,X93I24,X93I25,X93I26,X93I27,X93II1,X93II2,X93II3,X93II4,X93II5,X93II6,X93II7,X93II8,X93II14,X93III1,X93III2,X93III3,X93III16,X18I1,X18I2,X18I3,X18I4,X18I5,X18I6,X18I7,X18I8,X18I9,X18I10,X18I11,X18I12,X18I13,X18I14,X18I15,X18I16,X18I17,X18I18,X18I19,X18I20,X18I21,X18I22,X18I23,X18I24,X18I25,X18I26,X18I27,X18II1,X18II2,X18II3,X18II4,X18II5,X18II6,X18II7,X18II8,X18II14,X18III1,X18III2,X18III3,X18III16,X03N01,X03N02,X03N03,X03N04,X03N05,X03N06,X03M01,X03M02,X03M03,X03M04,X03M05,X03M06,X03M07,X03M08,X03M09,X03M10,X03M11,X03M12,X03M13,X03M14,X03M15,X03M16,X03M17,X03M18,X03S01,X03S02,X03S03,X03S04,X03S05,X03S06,X03S07,X03S08,X03S09,X03S10,X03S11,X03S12,X03S13,X03S14,X03S15,X03S16,X03S17,X03S18,X18N01,X18N02,X18N03,X18N04,X18N05,X18N06,X18M01,X18M02,X18M03,X18M04,X18M05,X18M06,X18M07,X18M08,X18M09,X18M10,X18M11,X18M12,X18M13,X18M14,X18M15,X18M16,X18M17,X18M18,X18S01,X18S02,X18S03,X18S04,X18S05,X18S06,X18S07,X18S08,X18S09,X18S10,X18S11,X18S12,X18S13,X18S14,X18S15,X18S16,X18S17,X18S18
Acer_platanoides_juv,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Achillea_millefolium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Achillea_seidlii,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adonis_vernalis,0,0,2,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Agrimonia_eupatoria,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agrostis_capillaris,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Allium_carinatum,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Anemone_patens,0,0,0,1,0,6,0,5,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,1,6,0,0,0,1,0,0,0,0,1,1,6,0,2,1,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,7,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,10,10,10,4,4,4,4,10,10,10,10,4,1,1,1,1,2,1,1,2,2,4,10,3,1,1,0,1,1,2,2,2,2,2,3,3,0,0,0,0,0,0,1,1,1,1,1,2,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0
Anemone_pulsatilla,0,2,9,0,0,0,2,2,0,1,4,0,3,0,5,2,5,1,3,2,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,0,2,1,1,2,3,2,6,0,3,1,8,6,6,1,5,3,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,2,2,2,1,5,10,4,8,0,5,1,15,1,10,2,2,4,1,4,0,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,2,2,0,1,3,7,0,3,1,13,0,4,2,1,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,0,0,1,0,0,1,1,3,1,2,3,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,1,10,1,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0
Anthericum_ramosum,0,17,5,5,0,5,0,17,8,17,26,2,50,32,9,6,4,2,12,28,33,32,46,3,13,24,38,0,0,7,0,0,1,8,22,0,2,20,4,14,0,26,16,20,11,34,1,16,16,39,47,20,51,38,6,13,5,3,37,38,47,32,58,0,22,48,39,2,0,10,0,0,1,19,66,0,23,58,39,55,0,72,29,61,47,75,19,40,45,54,68,59,91,73,47,25,12,9,54,60,69,53,71,34,67,83,75,9,6,41,14,24,18,59,98,10,58,98,78,78,0,38,84,24,56,28,55,59,39,57,67,77,78,81,56,56,30,11,59,51,19,74,69,85,68,71,77,0,3,49,61,63,47,86,96,52,57,76,75,44,70,80,40,50,60,50,10,20,30,30,15,10,50,60,30,50,60,60,60,10,20,80,60,30,30,50,30,50,50,80,40,20,30,30,1,40,40,20,10,20,10,2,50,40,10,1,30,4,4,20,20,10,4,4,40,20,20,20,30,30,40,20,10,50,30,40,30,20,20,40,30,30,20,20,10,10,10,2,20,2,1,1,2,1
Anthyllis_vulneraria,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,1,0,0,0,0,0,0,0,9,1,18,1,0,4,0,1,0,24,12,2,0,6,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,4,3,1,4,0,0,0,13,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,3,1,1,0,0,1,0,2,0,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0
Arenaria_serpyllifolia,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arrhenatherum_elatius,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asperula_cynanchica,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,10,12,16,8,4,14,9,3,26,10,9,16,18,3,24,22,18,12,7,8,9,21,21,5,16,4,0,0,16,2,6,6,10,2,12,0,0,0,0,0,0,3,0,4,1,0,17,0,25,6,0,0,2,2,9,4,3,1,0,0,1,0,3,0,1,0,0,0,5,5,6,0,0,0,0,2,0,1,2,0,6,11,8,4,22,32,13,4,5,12,4,3,5,10,8,28,16,11,6,2,3,5,5,4,15,1,0,3,9,0,16,3,0,0,0,12,7,6,12,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
Asperula_tinctoria,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,19,39,20,10,18,23,16,17,32,10,15,13,33,18,35,44,15,5,15,9,10,12,27,5,17,2,0,6,5,20,17,3,2,0,30,56,19,4,9,0,23,5,2,19,12,22,38,46,39,27,26,30,54,16,39,55,46,19,24,24,35,48,60,24,19,5,0,15,9,57,52,11,7,11,52,60,24,26,11,0,5,5,1,0,16,18,8,5,8,10,4,6,3,7,12,26,8,11,11,1,0,2,3,2,4,2,1,1,7,35,7,20,3,5,5,3,3,1,13,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Aster_amellus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Biscutella_laevigata,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,5,0,1,2,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,1,2,0,0,1,1,0,4,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,10,10,1,1,2,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,2,0,0
Brachypodium_pinnatum,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3,49,36,35,58,33,23,17,10,60,37,44,37,17,52,51,50,52,36,48,31,48,45,42,84,51,81,47,6,47,34,22,46,50,53,52,70,39,61,44,97,93,95,43,89,65,77,90,32,51,51,52,47,37,57,87,79,93,91,60,44,85,79,62,98,71,97,99,84,84,55,90,99,95,83,94,89,100,100,94,95,96,87,61,82,77,67,93,79,90,54,75,89,48,65,68,91,94,78,97,77,81,74,38,65,88,85,95,71,57,62,72,93,72,72,62,77,98,69,87,4,50,4,0,4,15,0,2,1,0,1,1,1,10,20,0,5,1,2,30,3,1,3,1,1,3,10,4,10,0,4,4,15,4,0,2,10,20,3,20,4,4,2,10,4,60,4,10,10,4,20,40,30,20,4,20,2,10,4,4,1,2,4,1,4,2,20,20,10,4,10,4,10,10,20,4,30,20,10,2,20,4,10,2
Briza_media,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0,2,0,0,0,1,0,5,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,7,7,3,4,4,1,0,0,0,0,0,8,6,0,1,1,5,8,2,6,0,0,5,24,39,8,1,11,6,0,8,13,2,1,3,29,0,4,1,2,3,3,10,8,7,25,1,0,1,16,1,11,3,0,2,3,0,0,0,0,4,0,0,0,0,0,0,1,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,2,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
Bromus_erectus,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6,32,6,5,15,15,7,11,11,37,27,5,13,10,35,35,27,14,25,15,10,2,37,26,35,30,43,40,6,36,11,15,24,25,5,34,35,29,36,4,0,19,5,11,1,12,21,44,25,45,34,9,12,18,26,42,21,37,26,43,16,21,53,31,18,42,52,5,25,59,15,32,31,24,25,35,49,22,64,34,67,31,25,0,10,18,18,16,24,29,20,5,5,9,19,37,22,28,39,31,24,16,15,11,16,19,28,43,14,32,13,22,31,37,16,30,22,23,23,18,0,0,1,1,1,5,1,0,0,1,1,0,0,1,1,0,1,1,0,2,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,2,1,0,1,2,2,1,0,10,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,2,1,2,2,2,2,1,2,1,1,1,2,2,2,4,1,4,2,10,10
Buphthalmum_salicifolium,0,0,4,2,2,0,2,0,0,0,0,1,4,1,2,1,0,1,4,0,0,1,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,5,5,1,0,1,7,16,15,2,7,5,0,1,3,4,4,8,2,15,0,3,33,5,0,11,0,15,0,1,0,1,0,0,1,0,3,5,4,0,0,10,2,1,2,0,5,9,23,7,8,10,6,2,6,8,3,11,5,2,5,1,8,1,0,9,1,1,4,1,1,0,0,0,34,8,16,20,31,3,1,29,5,5,0,0,4,1,0,3,0,0,0,0,0,10,5,8,9,0,0,0,3,0,0,1,0,0,0,0,0,1,11,1,1,0,8,10,7,0,0,2,0,0,0,1,0,1,1,0,3,1,2,1,1,2,1,2,1,0,0,0,2,0,3,2,1,1,2,2,3,4,2,2,0,2,2,4,3,2,4,4,4,15,10,4,0,0,1,0,0,0,0,0,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,2,0,1,4,4,1,2,0,2,1,0,0,0,0,0,0,0
Campanula_glomerata,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Campanula_rotundifolia,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,1,2,2,0,0,1,0,0,0,0,0,1,3,0,1,2,3,0,1,0,2,2,0,5,0,0,5,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,2,5,1,2,0,1,3,0,4,0,1,0,1,0,0,0,0,2,7,4,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Carduus_defloratus,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,5,31,18,20,20,0,10,6,2,2,0,9,0,0,0,14,0,0,0,0,0,0,0,2,0,0,0,0,8,7,19,3,6,0,0,10,0,0,2,0,1,11,23,26,23,0,13,7,3,16,3,16,5,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,18,10,1,2,11,0,0,6,0,0,0,0,0,25,13,7,0,0,0,1,2,5,2,7,0,0,0,6,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,2,0,4,2,1,4,4,2,4,10,4,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,4,10,1,0,1,1,2,1,0
Carex_caryophyllea,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4,3,21,26,20,17,8,6,6,12,14,14,11,12,6,13,9,3,23,25,26,12,23,19,6,2,3,0,0,0,4,20,16,24,10,2,2,12,10,14,0,9,67,47,58,51,63,22,19,30,38,36,41,41,29,7,51,24,47,47,79,64,68,54,34,8,15,18,8,22,27,38,21,42,42,9,63,32,51,47,5,0,6,2,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,1,0,4,0,1,2,0,0,1,1,1,0,0,2,0,0,0,2,2,0,0,0,0,0,0,1,0,4,0,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
